SalesOrderID,CustomerID,ProductID,OrderDate,Quantity,ShipmentDate,OrderStatus
SO00258,CUST0241,P0534,2024-10-26 15:41:45.361383,9,2024-03-31 15:41:45.380807,In Process
SO00259,CUST0229,P0216,2024-09-22 15:41:45.361387,11,2023-11-09 15:41:45.380811,Cancelled
SO00260,CUST0079,P0092,2023-12-22 15:41:45.361392,90,2024-05-24 15:41:45.380816,Cancelled
SO00261,CUST0185,P0244,2023-12-30 15:41:45.361397,12,2024-03-01 15:41:45.380821,Shipped
SO00262,CUST0247,P0462,2024-08-05 15:41:45.361401,48,2024-01-20 15:41:45.380825,Shipped
SO00263,CUST0449,P0026,2024-01-17 15:41:45.361406,85,2024-10-31 15:41:45.380829,Shipped
SO00264,CUST0473,P0110,2024-04-09 15:41:45.361410,18,2023-12-03 15:41:45.380834,In Process
SO00265,CUST0365,P0058,2024-03-14 15:41:45.361415,85,2024-09-05 15:41:45.380838,Shipped
SO00266,CUST0275,P0732,2024-09-16 15:41:45.361419,43,2024-07-10 15:41:45.380842,Cancelled
SO00267,CUST0010,P0929,2024-07-02 15:41:45.361424,16,2024-06-06 15:41:45.380847,In Process
SO00268,CUST0401,P0949,2024-06-20 15:41:45.361428,84,2024-07-12 15:41:45.380851,Cancelled
SO00269,CUST0262,P0709,2024-03-25 15:41:45.361431,65,2024-02-06 15:41:45.380856,Cancelled
SO00270,CUST0351,P0408,2023-12-21 15:41:45.361434,2,2024-04-29 15:41:45.380860,In Process
SO00271,CUST0291,P0854,2024-09-24 15:41:45.361437,16,2024-01-19 15:41:45.380863,Cancelled
SO00272,CUST0417,P0829,2024-02-08 15:41:45.361440,30,2024-09-04 15:41:45.380866,Shipped
SO00273,CUST0412,P0440,2024-04-08 15:41:45.361444,13,2024-06-30 15:41:45.380869,In Process
SO00274,CUST0363,P0247,2024-01-20 15:41:45.361447,27,2024-08-04 15:41:45.380871,Shipped
SO00275,CUST0315,P0130,2023-11-29 15:41:45.361449,86,2024-05-13 15:41:45.380874,In Process
SO00276,CUST0132,P0632,2024-01-31 15:41:45.361452,94,2024-08-10 15:41:45.380876,Shipped
SO00277,CUST0500,P0603,2023-12-10 15:41:45.361455,52,2024-08-05 15:41:45.380879,In Process
SO00278,CUST0317,P0416,2024-08-27 15:41:45.361458,28,2024-02-07 15:41:45.380882,Shipped
SO00279,CUST0214,P0969,2024-09-09 15:41:45.361462,89,2024-02-21 15:41:45.380885,In Process
SO00280,CUST0171,P0150,2024-04-01 15:41:45.361467,87,2024-08-16 15:41:45.380889,In Process
SO00281,CUST0018,P0438,2024-03-15 15:41:45.361471,26,2024-07-26 15:41:45.380894,In Process
SO00282,CUST0109,P0914,2024-10-14 15:41:45.361476,22,2024-07-11 15:41:45.380899,Cancelled
SO00283,CUST0257,P0049,2024-07-10 15:41:45.361481,66,2023-12-22 15:41:45.380903,In Process
SO00284,CUST0351,P0168,2023-12-23 15:41:45.361485,36,2024-04-13 15:41:45.380909,In Process
SO00285,CUST0398,P0732,2024-08-09 15:41:45.361488,3,2023-12-06 15:41:45.380913,Shipped
SO00286,CUST0333,P0896,2024-09-17 15:41:45.361491,43,2024-01-15 15:41:45.380916,In Process
SO00287,CUST0165,P0359,2024-05-31 15:41:45.361494,75,2024-04-19 15:41:45.380919,In Process
SO00288,CUST0119,P0946,2023-12-14 15:41:45.361496,78,2023-12-17 15:41:45.380924,Cancelled
SO00289,CUST0248,P0994,2024-09-14 15:41:45.361499,63,2023-11-22 15:41:45.380929,Cancelled
SO00290,CUST0099,P0524,2024-06-10 15:41:45.361502,46,2024-07-07 15:41:45.380933,Shipped
SO00291,CUST0088,P0426,2024-09-03 15:41:45.361505,4,2024-09-21 15:41:45.380938,Cancelled
SO00292,CUST0151,P0751,2024-02-04 15:41:45.361509,31,2024-08-10 15:41:45.380942,Cancelled
SO00293,CUST0225,P0447,2024-07-11 15:41:45.361513,82,2024-03-09 15:41:45.380947,Shipped
SO00294,CUST0046,P0263,2024-01-26 15:41:45.361518,96,2024-03-27 15:41:45.380951,In Process
SO00295,CUST0225,P0206,2024-03-31 15:41:45.361522,94,2024-02-26 15:41:45.380955,Shipped
SO00296,CUST0022,P0800,2024-06-26 15:41:45.361527,65,2024-06-22 15:41:45.380960,Shipped
SO00297,CUST0342,P0007,2024-03-19 15:41:45.361531,5,2024-02-07 15:41:45.380964,In Process
SO00298,CUST0495,P0911,2024-04-14 15:41:45.361534,31,2024-01-06 15:41:45.380969,Cancelled
SO00299,CUST0313,P0128,2024-02-23 15:41:45.361537,98,2024-10-20 15:41:45.380974,In Process
SO00300,CUST0384,P0351,2024-06-12 15:41:45.361539,53,2024-03-06 15:41:45.380978,Cancelled
SO00301,CUST0199,P0564,2024-09-16 15:41:45.361542,25,2024-09-14 15:41:45.380983,Shipped
SO00302,CUST0400,P0550,2024-01-27 15:41:45.361545,7,2024-10-17 15:41:45.380988,Cancelled
SO00303,CUST0250,P0517,2024-06-23 15:41:45.361549,61,2024-04-15 15:41:45.380992,Cancelled
SO00304,CUST0164,P0486,2023-11-27 15:41:45.361552,88,2024-09-28 15:41:45.380995,Cancelled
SO00305,CUST0084,P0771,2023-12-06 15:41:45.361554,15,2024-03-09 15:41:45.380997,Cancelled
SO00306,CUST0168,P0193,2024-07-27 15:41:45.361557,74,2024-09-24 15:41:45.381000,In Process
SO00307,CUST0450,P0737,2024-07-03 15:41:45.361560,91,2024-03-24 15:41:45.381002,Shipped
SO00308,CUST0477,P0076,2024-01-31 15:41:45.361563,18,2024-04-20 15:41:45.381005,In Process
SO00309,CUST0342,P0651,2024-05-19 15:41:45.361567,45,2024-06-30 15:41:45.381008,Cancelled
SO00310,CUST0162,P0448,2024-08-31 15:41:45.361573,29,2023-12-06 15:41:45.381011,In Process
SO00311,CUST0450,P0474,2024-08-23 15:41:45.361578,44,2023-11-04 15:41:45.381014,Shipped
SO00312,CUST0055,P0063,2024-10-20 15:41:45.361582,27,2024-01-12 15:41:45.381017,In Process
SO00313,CUST0471,P0706,2024-02-11 15:41:45.361587,71,2024-02-26 15:41:45.381020,Shipped
SO00314,CUST0147,P0625,2024-06-18 15:41:45.361592,88,2024-09-16 15:41:45.381022,Shipped
SO00315,CUST0006,P0327,2024-07-31 15:41:45.361597,50,2024-03-06 15:41:45.381025,Shipped
SO00316,CUST0393,P0414,2024-07-13 15:41:45.361601,17,2024-06-17 15:41:45.381028,Cancelled
SO00317,CUST0261,P0111,2023-12-06 15:41:45.361606,43,2023-12-08 15:41:45.381030,Cancelled
SO00318,CUST0033,P0638,2024-01-20 15:41:45.361611,49,2023-12-22 15:41:45.381033,In Process
SO00319,CUST0030,P0407,2023-11-14 15:41:45.361616,41,2023-12-24 15:41:45.381036,Shipped
SO00320,CUST0267,P0621,2024-05-20 15:41:45.361619,63,2024-08-01 15:41:45.381038,Shipped
SO00321,CUST0253,P0543,2023-12-15 15:41:45.361622,42,2023-11-14 15:41:45.381041,In Process
SO00322,CUST0154,P0614,2024-06-04 15:41:45.361624,9,2023-12-19 15:41:45.381044,In Process
SO00323,CUST0356,P0525,2024-05-26 15:41:45.361627,51,2024-08-14 15:41:45.381046,Shipped
SO00324,CUST0403,P0438,2023-11-19 15:41:45.361630,97,2024-04-04 15:41:45.381049,Shipped
SO00325,CUST0239,P0727,2024-09-19 15:41:45.361633,67,2023-11-05 15:41:45.381052,Shipped
SO00326,CUST0097,P0236,2024-06-29 15:41:45.361636,30,2024-09-11 15:41:45.381054,In Process
SO00327,CUST0433,P0958,2024-05-07 15:41:45.361640,87,2024-08-04 15:41:45.381057,Shipped
SO00328,CUST0419,P0726,2024-03-08 15:41:45.361645,26,2024-03-17 15:41:45.381059,In Process
SO00329,CUST0297,P0678,2024-08-23 15:41:45.361649,56,2024-02-14 15:41:45.381062,In Process
SO00330,CUST0077,P0088,2023-12-31 15:41:45.361654,44,2023-11-22 15:41:45.381065,In Process
SO00331,CUST0426,P0220,2024-08-28 15:41:45.361659,30,2024-03-20 15:41:45.381068,Shipped
SO00332,CUST0239,P0613,2024-07-20 15:41:45.361664,65,2024-08-10 15:41:45.381070,Shipped
SO00333,CUST0165,P0880,2024-09-02 15:41:45.361668,40,2024-09-28 15:41:45.381073,Cancelled
SO00334,CUST0280,P0332,2024-04-18 15:41:45.361673,61,2024-02-12 15:41:45.381076,In Process
SO00335,CUST0335,P0744,2024-06-12 15:41:45.361677,41,2024-01-07 15:41:45.381078,In Process
SO00336,CUST0205,P0113,2024-10-12 15:41:45.361682,95,2024-08-28 15:41:45.381081,In Process
SO00337,CUST0377,P0423,2024-01-30 15:41:45.361690,21,2024-05-14 15:41:45.381084,In Process
SO00338,CUST0223,P0865,2024-09-07 15:41:45.361695,24,2023-11-29 15:41:45.381089,In Process
SO00339,CUST0379,P0071,2024-04-21 15:41:45.361698,62,2023-12-09 15:41:45.381092,Cancelled
SO00340,CUST0216,P0071,2023-12-06 15:41:45.361701,25,2024-03-16 15:41:45.381095,Cancelled
SO00341,CUST0127,P0497,2024-06-25 15:41:45.361703,56,2024-01-27 15:41:45.381097,Cancelled
SO00342,CUST0468,P0122,2024-08-31 15:41:45.361706,94,2024-09-06 15:41:45.381102,Shipped
SO00343,CUST0463,P0838,2024-08-01 15:41:45.361709,19,2024-09-09 15:41:45.381106,Cancelled
SO00344,CUST0005,P0322,2024-02-09 15:41:45.361711,86,2024-08-24 15:41:45.381111,In Process
SO00345,CUST0452,P0673,2024-06-22 15:41:45.361714,84,2024-04-13 15:41:45.381116,In Process
SO00346,CUST0260,P0010,2024-04-19 15:41:45.361717,4,2024-05-24 15:41:45.381122,In Process
SO00347,CUST0420,P0713,2024-09-30 15:41:45.361719,36,2023-12-09 15:41:45.381124,Shipped
SO00348,CUST0056,P0748,2024-08-20 15:41:45.361722,7,2024-03-15 15:41:45.381127,Cancelled
SO00349,CUST0401,P0035,2024-06-23 15:41:45.361725,62,2024-06-29 15:41:45.381130,Cancelled
SO00350,CUST0006,P0338,2024-10-19 15:41:45.361727,57,2024-06-03 15:41:45.381134,In Process
SO00351,CUST0412,P0965,2024-04-15 15:41:45.361730,79,2024-07-31 15:41:45.381139,Shipped
SO00352,CUST0073,P0457,2024-04-27 15:41:45.361733,52,2023-12-06 15:41:45.381144,Shipped
SO00353,CUST0450,P0343,2024-02-27 15:41:45.361736,98,2024-09-05 15:41:45.381148,Shipped
SO00354,CUST0039,P0148,2024-08-14 15:41:45.361740,49,2024-07-02 15:41:45.381153,In Process
SO00355,CUST0163,P0978,2024-06-21 15:41:45.361742,21,2024-09-28 15:41:45.381158,In Process
SO00356,CUST0444,P0479,2024-07-27 15:41:45.361745,71,2024-06-16 15:41:45.381163,Shipped
SO00357,CUST0090,P0969,2024-04-05 15:41:45.361748,70,2024-08-21 15:41:45.381168,In Process
SO00358,CUST0079,P0384,2023-11-17 15:41:45.361750,6,2024-07-16 15:41:45.381171,Shipped
SO00359,CUST0039,P0139,2024-02-02 15:41:45.361753,79,2024-06-28 15:41:45.381174,Cancelled
SO00360,CUST0460,P0310,2024-01-17 15:41:45.361756,36,2024-08-10 15:41:45.381176,In Process
SO00361,CUST0119,P0277,2023-12-05 15:41:45.361759,97,2024-10-03 15:41:45.381179,Shipped
SO00362,CUST0005,P0745,2024-08-06 15:41:45.361762,46,2024-01-02 15:41:45.381184,Cancelled
SO00363,CUST0461,P0809,2024-01-21 15:41:45.361764,55,2023-11-21 15:41:45.381188,Cancelled
SO00364,CUST0147,P0986,2024-08-05 15:41:45.361767,59,2024-10-11 15:41:45.381193,Shipped
SO00365,CUST0411,P0361,2024-05-18 15:41:45.361770,29,2024-06-14 15:41:45.381197,In Process
SO00366,CUST0358,P0719,2024-09-16 15:41:45.361773,34,2024-09-28 15:41:45.381202,Shipped
SO00367,CUST0360,P0892,2024-01-31 15:41:45.361775,88,2024-03-29 15:41:45.381206,In Process
SO00368,CUST0064,P0690,2024-04-15 15:41:45.361778,65,2024-10-01 15:41:45.381210,Cancelled
SO00369,CUST0255,P0856,2024-02-29 15:41:45.361780,70,2024-09-01 15:41:45.381215,In Process
SO00370,CUST0026,P0925,2024-02-15 15:41:45.361784,10,2023-12-17 15:41:45.381220,Cancelled
SO00371,CUST0102,P0565,2024-02-18 15:41:45.361788,51,2024-05-26 15:41:45.381224,In Process
SO00372,CUST0022,P0976,2024-04-16 15:41:45.361793,66,2024-10-04 15:41:45.381228,Shipped
SO00373,CUST0116,P0835,2023-12-09 15:41:45.361797,50,2024-01-24 15:41:45.381233,Shipped
SO00374,CUST0402,P0122,2024-08-26 15:41:45.361802,65,2024-07-01 15:41:45.381238,Cancelled
SO00375,CUST0219,P0754,2023-12-22 15:41:45.361807,19,2024-04-22 15:41:45.381242,Shipped
SO00376,CUST0230,P0612,2024-01-03 15:41:45.361812,88,2024-04-07 15:41:45.381247,In Process
SO00377,CUST0254,P0305,2024-04-04 15:41:45.361817,88,2024-05-17 15:41:45.381252,Shipped
SO00378,CUST0168,P0292,2023-12-23 15:41:45.361820,56,2024-10-23 15:41:45.381257,Shipped
SO00379,CUST0042,P0484,2024-09-24 15:41:45.361823,25,2024-08-09 15:41:45.381262,Cancelled
SO00380,CUST0367,P0807,2023-12-03 15:41:45.361825,60,2024-03-26 15:41:45.381266,Shipped
SO00381,CUST0377,P0917,2024-05-21 15:41:45.361828,22,2024-08-03 15:41:45.381271,Shipped
SO00382,CUST0309,P0662,2024-07-10 15:41:45.361831,81,2023-11-09 15:41:45.381275,Cancelled
SO00383,CUST0196,P0680,2023-12-08 15:41:45.361834,78,2023-12-17 15:41:45.381280,Shipped
SO00384,CUST0331,P0318,2024-10-23 15:41:45.361836,48,2024-04-19 15:41:45.381284,Shipped
SO00385,CUST0205,P0820,2023-11-25 15:41:45.361839,65,2024-08-19 15:41:45.381289,In Process
SO00386,CUST0455,P0991,2024-06-26 15:41:45.361842,67,2024-04-17 15:41:45.381293,In Process
SO00387,CUST0388,P0875,2024-07-16 15:41:45.361845,14,2024-06-11 15:41:45.381297,Cancelled
SO00388,CUST0406,P0379,2024-03-03 15:41:45.361847,69,2024-02-09 15:41:45.381301,In Process
SO00389,CUST0119,P0877,2024-03-11 15:41:45.361850,50,2023-11-15 15:41:45.381306,Shipped
SO00390,CUST0348,P0775,2024-05-05 15:41:45.361854,50,2024-09-13 15:41:45.381311,Shipped
SO00391,CUST0036,P0049,2024-03-09 15:41:45.361859,35,2024-02-12 15:41:45.381315,In Process
SO00392,CUST0482,P0943,2024-04-14 15:41:45.361863,41,2024-03-06 15:41:45.381320,In Process
SO00393,CUST0189,P0279,2024-06-08 15:41:45.361868,35,2024-10-11 15:41:45.381324,In Process
SO00394,CUST0058,P0558,2024-10-20 15:41:45.361872,95,2024-10-17 15:41:45.381329,In Process
SO00395,CUST0034,P0259,2023-11-04 15:41:45.361877,50,2024-04-02 15:41:45.381334,Cancelled
SO00396,CUST0345,P0540,2024-03-21 15:41:45.361882,24,2023-12-10 15:41:45.381339,Shipped
SO00397,CUST0258,P0969,2024-05-20 15:41:45.361887,13,2024-03-03 15:41:45.381344,Shipped
SO00398,CUST0304,P0152,2024-05-18 15:41:45.361890,36,2024-09-28 15:41:45.381348,Shipped
SO00399,CUST0135,P0987,2024-04-25 15:41:45.361895,11,2024-06-13 15:41:45.381353,Cancelled
SO00400,CUST0239,P0608,2024-06-14 15:41:45.361899,9,2024-04-05 15:41:45.381358,In Process
SO00401,CUST0236,P0302,2023-12-22 15:41:45.361904,45,2024-03-31 15:41:45.381362,Shipped
SO00402,CUST0395,P0537,2023-12-18 15:41:45.361912,82,2024-03-26 15:41:45.381370,Cancelled
SO00403,CUST0394,P0156,2024-07-07 15:41:45.361918,59,2024-07-19 15:41:45.381372,Cancelled
SO00404,CUST0238,P0440,2023-11-16 15:41:45.361923,70,2024-04-25 15:41:45.381377,In Process
SO00405,CUST0490,P0096,2024-01-05 15:41:45.361927,32,2024-02-25 15:41:45.381381,Shipped
SO00406,CUST0228,P0001,2024-04-17 15:41:45.361932,82,2023-11-09 15:41:45.381386,Shipped
SO00407,CUST0227,P0997,2024-02-13 15:41:45.361936,64,2024-05-21 15:41:45.381391,Cancelled
SO00408,CUST0496,P0160,2024-06-04 15:41:45.361941,90,2023-12-12 15:41:45.381395,In Process
SO00409,CUST0270,P0163,2024-01-19 15:41:45.361946,44,2024-07-13 15:41:45.381400,In Process
SO00410,CUST0273,P0018,2024-04-06 15:41:45.361951,61,2024-04-06 15:41:45.381405,In Process
SO00411,CUST0445,P0872,2023-12-18 15:41:45.361956,9,2024-05-30 15:41:45.381409,In Process
SO00412,CUST0350,P0537,2024-04-23 15:41:45.361960,79,2024-03-16 15:41:45.381414,In Process
SO00413,CUST0463,P0329,2024-09-09 15:41:45.361965,43,2023-11-08 15:41:45.381418,In Process
SO00414,CUST0272,P0554,2024-06-07 15:41:45.361970,73,2024-07-15 15:41:45.381423,Cancelled
SO00415,CUST0085,P0585,2023-11-10 15:41:45.361974,33,2024-02-11 15:41:45.381428,In Process
SO00416,CUST0037,P0120,2024-02-05 15:41:45.361979,97,2023-11-17 15:41:45.381433,Shipped
SO00417,CUST0413,P0525,2023-12-11 15:41:45.361984,79,2024-03-21 15:41:45.381438,In Process
SO00418,CUST0500,P0265,2023-12-21 15:41:45.361987,17,2024-09-05 15:41:45.381443,Cancelled
SO00419,CUST0139,P0477,2024-10-11 15:41:45.361990,96,2024-03-06 15:41:45.381448,Shipped
SO00420,CUST0239,P0891,2024-07-01 15:41:45.361993,41,2024-09-14 15:41:45.381452,Shipped
SO00421,CUST0424,P0272,2024-09-03 15:41:45.361995,23,2024-01-23 15:41:45.381457,In Process
SO00422,CUST0388,P0407,2024-01-27 15:41:45.361998,9,2024-05-15 15:41:45.381461,Shipped
SO00423,CUST0357,P0715,2024-03-20 15:41:45.362001,39,2024-01-04 15:41:45.381466,In Process
SO00424,CUST0202,P0888,2023-11-04 15:41:45.362004,92,2024-09-28 15:41:45.381471,In Process
SO00425,CUST0252,P0842,2024-09-27 15:41:45.362006,72,2023-11-01 15:41:45.381476,In Process
SO00426,CUST0089,P0635,2024-03-11 15:41:45.362009,25,2024-04-05 15:41:45.381481,Cancelled
SO00427,CUST0385,P0066,2024-07-29 15:41:45.362012,95,2024-05-07 15:41:45.381485,In Process
SO00428,CUST0020,P0504,2024-09-16 15:41:45.362014,91,2024-03-03 15:41:45.381490,Shipped
SO00429,CUST0318,P0649,2024-01-28 15:41:45.362017,34,2024-05-12 15:41:45.381495,Shipped
SO00430,CUST0493,P0549,2024-02-06 15:41:45.362020,42,2023-11-07 15:41:45.381499,In Process
SO00431,CUST0236,P0661,2024-02-13 15:41:45.362023,68,2024-02-29 15:41:45.381504,In Process
SO00432,CUST0040,P0679,2024-06-21 15:41:45.362026,40,2024-01-31 15:41:45.381509,Cancelled
SO00433,CUST0268,P0695,2024-08-19 15:41:45.362028,72,2024-03-14 15:41:45.381513,Cancelled
SO00434,CUST0120,P0152,2024-10-10 15:41:45.362031,63,2024-08-17 15:41:45.381518,Shipped
SO00435,CUST0372,P0011,2024-08-17 15:41:45.362034,95,2024-05-10 15:41:45.381522,In Process
SO00436,CUST0435,P0193,2024-05-06 15:41:45.362037,66,2024-05-25 15:41:45.381527,Cancelled
SO00437,CUST0372,P0113,2024-01-06 15:41:45.362039,22,2024-03-15 15:41:45.381532,Cancelled
SO00438,CUST0371,P0304,2023-12-26 15:41:45.362042,33,2023-12-20 15:41:45.381537,In Process
SO00439,CUST0293,P0684,2024-05-19 15:41:45.362046,19,2024-09-24 15:41:45.381543,In Process
SO00440,CUST0316,P0531,2024-10-25 15:41:45.362050,73,2024-09-21 15:41:45.381547,Cancelled
SO00441,CUST0050,P0590,2024-07-12 15:41:45.362054,79,2023-11-11 15:41:45.381552,Cancelled
SO00442,CUST0439,P0828,2024-05-27 15:41:45.362059,46,2024-04-17 15:41:45.381557,Cancelled
SO00443,CUST0498,P0899,2023-12-20 15:41:45.362063,71,2024-05-13 15:41:45.381561,Shipped
SO00444,CUST0238,P0286,2024-02-09 15:41:45.362067,50,2023-11-13 15:41:45.381565,Shipped
SO00445,CUST0400,P0415,2024-07-22 15:41:45.362071,74,2024-03-22 15:41:45.381570,Cancelled
SO00446,CUST0124,P0818,2024-04-22 15:41:45.362076,62,2024-08-25 15:41:45.381574,Cancelled
SO00447,CUST0058,P0518,2024-07-15 15:41:45.362081,79,2024-03-21 15:41:45.381579,Cancelled
SO00448,CUST0144,P0707,2024-05-22 15:41:45.362085,69,2024-06-08 15:41:45.381584,Shipped
SO00449,CUST0159,P0725,2024-06-18 15:41:45.362089,75,2023-11-19 15:41:45.381588,Cancelled
SO00450,CUST0365,P0832,2023-12-13 15:41:45.362093,11,2024-03-17 15:41:45.381593,Shipped
SO00451,CUST0261,P0126,2023-12-05 15:41:45.362098,23,2024-04-15 15:41:45.381598,Cancelled
SO00452,CUST0453,P0714,2023-12-29 15:41:45.362102,91,2024-03-04 15:41:45.381603,In Process
SO00453,CUST0488,P0065,2024-03-30 15:41:45.362106,29,2024-01-03 15:41:45.381607,Cancelled
SO00454,CUST0460,P0383,2024-08-18 15:41:45.362110,97,2024-07-30 15:41:45.381612,Shipped
SO00455,CUST0297,P0436,2024-09-13 15:41:45.362114,95,2024-05-03 15:41:45.381617,Cancelled
SO00456,CUST0142,P0090,2024-09-04 15:41:45.362119,51,2024-03-04 15:41:45.381622,Shipped
SO00457,CUST0198,P0250,2024-06-16 15:41:45.362123,73,2023-12-21 15:41:45.381626,Cancelled
SO00458,CUST0146,P0853,2024-02-04 15:41:45.362130,65,2024-07-05 15:41:45.381633,Shipped
SO00459,CUST0396,P0677,2024-03-24 15:41:45.362135,62,2024-09-10 15:41:45.381638,Cancelled
SO00460,CUST0346,P0393,2024-04-24 15:41:45.362140,36,2023-12-17 15:41:45.381643,Shipped
SO00461,CUST0252,P0362,2024-07-12 15:41:45.362144,36,2024-08-21 15:41:45.381647,Cancelled
SO00462,CUST0398,P0226,2024-02-13 15:41:45.362149,20,2024-09-21 15:41:45.381651,Shipped
SO00463,CUST0052,P0134,2024-10-16 15:41:45.362154,32,2023-11-06 15:41:45.381656,Cancelled
SO00464,CUST0310,P0516,2024-02-08 15:41:45.362159,53,2024-02-18 15:41:45.381666,Shipped
SO00465,CUST0048,P0140,2023-12-19 15:41:45.362164,72,2024-03-21 15:41:45.381670,Shipped
SO00466,CUST0489,P0246,2024-10-10 15:41:45.362168,32,2024-07-24 15:41:45.381675,In Process
SO00467,CUST0374,P0563,2024-02-19 15:41:45.362170,88,2024-04-02 15:41:45.381679,Shipped
SO00468,CUST0367,P0550,2024-07-30 15:41:45.362173,33,2023-11-28 15:41:45.381681,Shipped
SO00469,CUST0005,P0218,2023-12-11 15:41:45.362176,22,2024-03-17 15:41:45.381685,Cancelled
SO00470,CUST0035,P0625,2024-03-25 15:41:45.362178,75,2024-10-24 15:41:45.381689,In Process
SO00471,CUST0323,P0118,2024-08-18 15:41:45.362181,84,2024-08-21 15:41:45.381693,Cancelled
SO00472,CUST0160,P0565,2023-12-29 15:41:45.362184,19,2024-08-11 15:41:45.381698,In Process
SO00473,CUST0292,P0889,2023-12-10 15:41:45.362186,21,2024-01-15 15:41:45.381703,In Process
SO00474,CUST0157,P0907,2023-12-25 15:41:45.362189,88,2024-03-18 15:41:45.381707,In Process
SO00475,CUST0084,P0960,2024-07-26 15:41:45.362194,41,2023-11-09 15:41:45.381711,Shipped
SO00476,CUST0321,P0702,2023-11-11 15:41:45.362199,32,2024-08-16 15:41:45.381716,Cancelled
SO00477,CUST0043,P0954,2024-10-20 15:41:45.362203,16,2023-11-25 15:41:45.381721,In Process
SO00478,CUST0306,P0228,2024-06-19 15:41:45.362208,56,2023-11-03 15:41:45.381726,Cancelled
SO00479,CUST0303,P0609,2024-10-10 15:41:45.362212,97,2024-10-06 15:41:45.381730,In Process
SO00480,CUST0231,P0582,2024-03-07 15:41:45.362217,18,2024-06-12 15:41:45.381735,In Process
SO00481,CUST0424,P0278,2024-03-16 15:41:45.362222,69,2024-03-06 15:41:45.381739,In Process
SO00482,CUST0199,P0365,2024-10-06 15:41:45.362227,54,2024-04-05 15:41:45.381742,In Process
SO00483,CUST0101,P0333,2023-12-21 15:41:45.362230,44,2023-11-21 15:41:45.381745,In Process
SO00484,CUST0168,P0442,2024-05-27 15:41:45.362232,91,2024-07-22 15:41:45.381749,In Process
SO00485,CUST0199,P0448,2024-05-13 15:41:45.362235,69,2023-12-30 15:41:45.381754,Shipped
SO00486,CUST0467,P0679,2024-02-13 15:41:45.362238,31,2024-08-09 15:41:45.381759,In Process
SO00487,CUST0383,P0391,2024-09-09 15:41:45.362241,16,2023-12-06 15:41:45.381763,Cancelled
SO00488,CUST0469,P0766,2023-12-08 15:41:45.362243,86,2024-08-05 15:41:45.381768,In Process
SO00489,CUST0104,P0587,2024-10-09 15:41:45.362246,90,2024-05-31 15:41:45.381772,Cancelled
SO00490,CUST0171,P0465,2024-05-23 15:41:45.362249,16,2024-03-25 15:41:45.381777,Cancelled
SO00491,CUST0497,P0295,2024-07-13 15:41:45.362253,52,2024-09-11 15:41:45.381782,Shipped
SO00492,CUST0197,P0980,2024-04-04 15:41:45.362258,71,2024-01-13 15:41:45.381784,Shipped
SO00493,CUST0257,P0516,2024-07-11 15:41:45.362262,75,2024-10-02 15:41:45.381789,In Process
SO00494,CUST0146,P0520,2024-02-20 15:41:45.362267,23,2024-02-19 15:41:45.381793,Shipped
SO00495,CUST0074,P0023,2024-06-25 15:41:45.362272,61,2023-12-21 15:41:45.381799,Cancelled
SO00496,CUST0228,P0183,2024-07-20 15:41:45.362276,87,2023-12-21 15:41:45.381803,In Process
SO00497,CUST0362,P0222,2024-05-31 15:41:45.362281,84,2024-01-23 15:41:45.381808,Shipped
SO00498,CUST0030,P0920,2024-07-12 15:41:45.362285,58,2024-08-11 15:41:45.381813,Cancelled
SO00499,CUST0078,P0023,2024-03-24 15:41:45.362290,63,2024-05-06 15:41:45.381815,Cancelled
SO00500,CUST0017,P0132,2024-09-25 15:41:45.362295,50,2024-02-15 15:41:45.381819,In Process
SO00501,CUST0341,P0745,2023-11-16 15:41:45.362300,68,2024-07-31 15:41:45.381824,In Process
SO00502,CUST0112,P0297,2024-05-08 15:41:45.362305,25,2024-03-05 15:41:45.381828,Shipped
